image_id,filename,category,caption,caption_detailed
870,img_00870.jpg,people_walking,two people crossing the street in front of a cathedral,a detailed description of barcelona ' s streets
871,img_00871.jpg,people_walking,a busy city street filled with people and cars,a detailed description of a street scene in hong
872,img_00872.jpg,people_walking,a group of people walking down a street with umbrellas,a detailed description of a person walking in the rain
873,img_00873.jpg,people_walking,two women crossing the street,a detailed description of a woman crossing the street
874,img_00874.jpg,people_walking,an overhead view of a parking lot,a detailed description of a parking lot
875,img_00875.jpg,people_walking,a person walking across a crosswalk in a city,a detailed description of the shadow of a person walking across a street
876,img_00876.jpg,people_walking,people walking down the street in a city,a detailed description of san ' s streets
877,img_00877.jpg,people_walking,a group of people standing in a parking,a detailed description of a crosswalk in the city photo
878,img_00878.jpg,people_walking,a group of people walking across a street,a detailed description of tokyo ' s streets
879,img_00879.jpg,people_walking,a group of cars parked in front of a building,a detailed description of cars parked in front of a building
880,img_00880.jpg,people_walking,a group of people walking across a street,"a detailed description of the crosswalk in new york, ny"
881,img_00881.jpg,people_walking,a bus is driving down a city street,a detailed description of a bus on a city street
882,img_00882.jpg,people_walking,two women standing on the side of the road,a detailed description of how to wear a face mask
883,img_00883.jpg,people_walking,a person crossing the street in front of a large building,"a detailed description of the city of sao, brazil ' s capital"
884,img_00884.jpg,people_walking,a group of people walking down a city street,a detailed description of a street scene
885,img_00885.jpg,people_walking,a group of people walking down a street,a detailed description of the city ' s streets
886,img_00886.jpg,people_walking,aerial view of people crossing the street,a detailed description of a crosswalk on a busy street
887,img_00887.jpg,people_walking,a person walking across a street holding an umbrella,"a detailed description of a rainy day in the city rainy day, rainy days, rainy pictures, rainy photos, rainy photography, rainy pictures, rainy photography photography photography, photography photography photography photography, photography photography, photography photography, photography photography photography photography, photography photography photography photography, photography photography photography, photography photography photography photography, photography photography, photography photography, photography photography photography photography,"
888,img_00888.jpg,people_walking,a city street filled with cars and people,a detailed description of a street in a city
889,img_00889.jpg,people_walking,a group of people walking across a crosswalk,a detailed description of people crossing the street
890,img_00890.jpg,people_walking,a black and white photo of people crossing the street,"a detailed description of a crosswalk in tokyo, japan"
891,img_00891.jpg,people_walking,people walking across the street in front of tall buildings,a detailed description of new york ' s historic buildings
892,img_00892.jpg,people_walking,a group of people walking across a crosswalk,a detailed description of the crosswalk in san
893,img_00893.jpg,people_walking,a person walking across a crosswalk on a foggy day,a detailed description of the world ' s most poll - free cities
894,img_00894.jpg,people_walking,a person walking across a crosswalk on a city street,a detailed description of tokyo ' s streets
895,img_00895.jpg,people_walking,a man crossing the street in front of a building,"a detailed description of the architecture of the city of arts and design, © person"
896,img_00896.jpg,people_walking,a group of people crossing a street in the rain,a detailed description of people crossing the street
897,img_00897.jpg,people_walking,a woman standing on the side of the road,a detailed description of a person standing on a crosswalk
898,img_00898.jpg,people_walking,people walking across a crosswalk in a city,"a detailed description of a busy street in bangkok, thailand"
899,img_00899.jpg,people_walking,"a busy intersection in tokyo, japan",a detailed description of tokyo ' s busiest shopping district
900,img_00900.jpg,people_walking,an overhead view of a city street with cars and people,a detailed description of a crosswalk in a city
901,img_00901.jpg,people_walking,a black and white photo of people walking down the street,a detailed description of the main street in the city
902,img_00902.jpg,people_walking,people crossing the street,a detailed description of a city street
903,img_00903.jpg,people_walking,a man walking down a sidewalk next to a building,a detailed description of a man walking down a sidewalk
904,img_00904.jpg,people_walking,a man walking down a street in a city,a detailed description of a man walking down a street in the old city
905,img_00905.jpg,people_walking,"a person walking down a narrow street in venice, italy","a detailed description of the streets of venice, italy"
906,img_00906.jpg,people_walking,a person walking down a dark alley at night,a detailed description of a person walking down a dark alley at night
907,img_00907.jpg,people_walking,a man walking down a street past a yellow building,a detailed description of a man walking down the street
908,img_00908.jpg,people_walking,a person walking down a street at sunset,a detailed description of a person walking down a street at night
909,img_00909.jpg,people_walking,a person walking down a narrow street,a detailed description of tokyo ' s narrow streets
910,img_00910.jpg,people_walking,a man walking down the street,a detailed description of a person walking down a street
911,img_00911.jpg,people_walking,a man walking down the sidewalk in front of a building,"a detailed description of a man walking down the street in barcelona, spain"
912,img_00912.jpg,people_walking,a man in a suit walking down the street,a detailed description of a man walking down the street
913,img_00913.jpg,people_walking,a person walking down the street with a cell,a detailed description of a person walking down the street
914,img_00914.jpg,people_walking,a man walking in front of a building,a detailed description of a person walking down the street
915,img_00915.jpg,people_walking,the sky is clear,a detailed description of a narrow street
916,img_00916.jpg,people_walking,a person walking down the street in front of a building,a detailed description of a person walking in front of a building
917,img_00917.jpg,people_walking,a person walking down a sidewalk with a backpack,a detailed description of a person walking down a sidewalk
918,img_00918.jpg,people_walking,a man walking down a sidewalk in the middle of a town,a detailed description of a person walking down a sidewalk
919,img_00919.jpg,people_walking,a person walking down a street in a city,a detailed description of a person walking down the street
920,img_00920.jpg,people_walking,a man with a backpack walking down the street,a detailed description of a man walking down a cobbled street
921,img_00921.jpg,people_walking,a man walking down the street,a detailed description of a person walking down the street
922,img_00922.jpg,people_walking,a man walking down a street past a yellow building,a detailed description of a man walking past a building
923,img_00923.jpg,people_walking,a man walking in front of a building,a detailed description of a man walking in front of a house
924,img_00924.jpg,people_walking,a black and white photo of a man walking across a bridge,a detailed description of the bridge in black and white
925,img_00925.jpg,people_walking,a man walking down a narrow alley in a city,a detailed description of a man walking down a narrow alley
926,img_00926.jpg,people_walking,a person walking down a sidewalk next to a fence,a detailed description of a person walking on a bridge
927,img_00927.jpg,people_walking,a person walking down a street in a city,a detailed description of a person walking down a street
928,img_00928.jpg,people_walking,a man walking down the road in a park,a detailed description of a man walking down the road
929,img_00929.jpg,people_walking,a man walking down the street in front of a wall,"a detailed description of a man walking down the street in barcelona, spain"
930,img_00930.jpg,people_walking,a black and white photo of a person walking in the rain,a detailed description of a person walking in the rain
931,img_00931.jpg,people_walking,an old man walking down a narrow street,a detailed description of an old man walking down the street
932,img_00932.jpg,people_walking,a man walking down a street in a small town,a detailed description of a man walking down a street
933,img_00933.jpg,people_walking,the shadow of a person,a detailed description of a person walking down a street
934,img_00934.jpg,people_walking,a man walking down the street,a detailed description of the street
935,img_00935.jpg,people_walking,a woman walking down a street in a city,a detailed description of the city
936,img_00936.jpg,people_walking,a man walking down the street in a small town,a detailed description of a man walking down a cobbled street
937,img_00937.jpg,people_walking,a man walking down a street in a city,"a detailed description of the best men ' s street style street style, street style, men ' s street style, men ' s street style"
938,img_00938.jpg,people_walking,a black and white photo of a man standing on a sidewalk,a detailed description of the shadow of a man standing on a sidewalk
939,img_00939.jpg,people_walking,a man walking down the street,a detailed description of a person walking down the street
940,img_00940.jpg,people_walking,a man walking down the street,a detailed description of a man walking down the street
941,img_00941.jpg,people_walking,a man walking down the street in front of a graffiti wall,a detailed description of the best street art in the world
942,img_00942.jpg,people_walking,a man walking down a street in an alley,a detailed description of person walking down a street in manchester
943,img_00943.jpg,people_walking,a person walking down a street in the fog,"a detailed description of a person walking down a street in the foggyan district, south korea"
944,img_00944.jpg,people_walking,a black and white photo of a person holding an umbrella,a detailed description of a person walking down a cobb street
945,img_00945.jpg,people_walking,a person walking on a sidewalk near a building,a detailed description of a person walking on a sidewalk
946,img_00946.jpg,people_walking,a man walking down the street in a city,a detailed description of the best places to visit in melbourne
947,img_00947.jpg,people_walking,a man walking down the street with a bag in his hand,a detailed description of the street scene in black and white
948,img_00948.jpg,people_walking,a person walking down a sidewalk at night,a detailed description of a person walking down a sidewalk at night
949,img_00949.jpg,people_walking,a man walking down a street in the middle of a city,a detailed description of a person walking down a street
950,img_00950.jpg,people_walking,"a man walking down a narrow alley in mumbai, india",a detailed description of mumbai ' s alleys
951,img_00951.jpg,people_walking,black and white photograph of a man walking down a cobbled street,a detailed description of a man walking down a cobbled street
952,img_00952.jpg,people_walking,a person walking down the street in front of a building,a detailed description of a man walking down the street
953,img_00953.jpg,people_walking,a man walking across the street in front of an old building,a detailed description of the architecture of paris
954,img_00954.jpg,people_walking,"a narrow alley in paris, france","a detailed description of an alley in paris, france"
955,img_00955.jpg,people_walking,a man walking down the road in the rain,a detailed description of a person walking down the road
956,img_00956.jpg,people_walking,a man walking across a large open field,a detailed description of a person walking across a field
957,img_00957.jpg,people_walking,a black and white photo of a person walking down a cobb road,"a detailed description of the streets of lisbon, portugal"
958,img_00958.jpg,people_walking,a man walking down a snow covered street,a detailed description of a man walking down a snow - covered street
959,img_00959.jpg,people_walking,a person walking down a sidewalk at night,a detailed description of a person walking down a sidewalk at night
960,img_00960.jpg,people_walking,a man walking across the street in front of a building,a detailed description of the city ' s historic buildings is included in this image
961,img_00961.jpg,people_walking,a man walking down a street holding an umbrella,a detailed description of a person walking in the rain with an umbrella
962,img_00962.jpg,people_walking,a man in a suit walking down a sidewalk,a detailed description of a person walking down a sidewalk
963,img_00963.jpg,people_walking,black and white photograph of a man walking down a street,a detailed description of the black and white street in barcelona
964,img_00964.jpg,people_walking,a person walking down a street covered in snow,"a detailed description of a man walking down a street in the middle of beijing, china"
965,img_00965.jpg,people_walking,a man standing on the sidewalk with his head in his hands,a detailed description of a man walking down the street in london
966,img_00966.jpg,people_walking,a man walking down a sidewalk in a city,a detailed description of a person walking on a sidewalk
967,img_00967.jpg,people_walking,a black and white photo of a man walking down the street,a detailed description of the bride and groom walking down the street
968,img_00968.jpg,people_walking,a man walking down the sidewalk in front of a building,a detailed description of the city ' s streets
969,img_00969.jpg,people_walking,a woman walking down a path in a park,a detailed description of a person walking in a park
970,img_00970.jpg,people_walking,a man in a suit walking down a sidewalk,a detailed description of a person walking on a sidewalk
971,img_00971.jpg,people_walking,a person walking down a road in the fog,a detailed description of a person walking down a path
972,img_00972.jpg,people_walking,a person walking down a brick walkway,"a detailed description of the history of the forts and forts of san, san ' s oldest forts"
973,img_00973.jpg,people_walking,a man walking on a bridge,a detailed description of a person walking on a bridge
974,img_00974.jpg,people_walking,a person walking down a sidewalk next to a wall,a detailed description of the shadow of a person walking on a sidewalk
975,img_00975.jpg,people_walking,a man walking down a street in a small town,a detailed description of a man walking down a narrow street
976,img_00976.jpg,people_walking,a person in a yellow jacket walking down a street at night,a detailed description of a person in a yellow raincoat on a city street
977,img_00977.jpg,people_walking,a woman walking down the street in a yellow shirt,a detailed description of a person walking down the street
978,img_00978.jpg,people_walking,a person walking down a road in the fog,a detailed description of a person walking down a road in the fog
979,img_00979.jpg,people_walking,a man walking down a street next to a street sign,a detailed description of a man walking past a no parking sign
980,img_00980.jpg,people_walking,a man walking down the street in front of a building,a detailed description of a man walking past a bus stop
981,img_00981.jpg,people_walking,a man walking down a street next to a bench,a detailed description of a man walking down a cobbled street
982,img_00982.jpg,people_walking,a man walking down the street,a detailed description of a man walking down the street
983,img_00983.jpg,people_walking,a person walking down a street in a city,a detailed description of hong ' s streets
984,img_00984.jpg,people_walking,a man walking down the street,a detailed description of a man walking down the street
985,img_00985.jpg,people_walking,a person walking down a brick path at night,a detailed description of a person walking in a park at night stock photo
986,img_00986.jpg,people_walking,a person walking down a narrow street in a city,a detailed description of a narrow street in hong
987,img_00987.jpg,people_walking,a black and white photo of a person walking down a path,a detailed description of a person walking down a path
988,img_00988.jpg,people_walking,a person walking down the street in front of a building,a detailed description of the city ' s urban architecture
989,img_00989.jpg,people_walking,a man walking down the street in a small town,a detailed description of the narrow streets of tokyo
990,img_00990.jpg,people_walking,a woman crossing the street in paris,a detailed description of paris ' s streets
991,img_00991.jpg,people_walking,a person walking down a street in a city,a detailed description of the alleys and alleys in the city of edinburgh
992,img_00992.jpg,people_walking,a person walking down a sidewalk next to parked cars,"a detailed description of the best things to do in toronto, canada"
993,img_00993.jpg,people_walking,a man walking down a sidewalk next to a fence,a detailed description of iran ' s nuclear threat is being made available by the iranian government
994,img_00994.jpg,people_walking,a woman walking down the street in venice,a detailed description of the venice city guide
995,img_00995.jpg,people_walking,a man walking on a stone wall,a detailed description of a young man wearing a hoodie walking on a wall
996,img_00996.jpg,people_walking,a man walking down the street,a detailed description of a man
997,img_00997.jpg,people_walking,a man walking down a street in a city,"a detailed description of the streets of rome, italy"
998,img_00998.jpg,people_walking,a man walking down the street in front of a building,a detailed description of a man walking in front of a building
999,img_00999.jpg,people_walking,"a man walking down the street in havana, cuba","a detailed description of a man walking down a street in havana, cuba"
1000,img_01000.jpg,people_walking,a person is walking down a cobb road,a detailed description of the cobbled streets of the old town
1001,img_01001.jpg,people_walking,a man in a hat is walking down the street,a detailed description of a person walking down a street
1002,img_01002.jpg,people_walking,a person walking across a crosswalk on a city street,a detailed description of a person walking across a crosswalk
1003,img_01003.jpg,people_walking,a narrow street in the old town,"a detailed description of a narrow street in lisbon, portugal"
1004,img_01004.jpg,people_walking,a man walking down a street with a turkish flag,a detailed description of the history of the turkish revolution
1005,img_01005.jpg,people_walking,a man walking down a cobbled street,a detailed description of a man walking down a cobbled street
1006,img_01006.jpg,people_walking,black and white photo of a man walking down a street,"a detailed description of the streets of the old city of jerusalem, israel"
1007,img_01007.jpg,people_walking,a person walking in the snow at night,a detailed description of a man walking in the snow at night
1008,img_01008.jpg,people_walking,a black and white photo of an empty street,a detailed description of the alleys and alleys of the old city
1009,img_01009.jpg,people_walking,a man walking along a brick wall,a detailed description of a man walking on a bridge
1010,img_01010.jpg,people_walking,a black and white photo of a person walking down a street,a detailed description of the streets of paris
1011,img_01011.jpg,people_walking,a person walking down a snow covered street,a detailed description of a person walking down a snowy street
1012,img_01012.jpg,people_walking,a black and white photo of a person walking down a sidewalk,a detailed description of a street scene with a man walking down the sidewalk
1013,img_01013.jpg,people_walking,a man in a red shirt is walking down the street,a detailed description of a man walking down the street
1014,img_01014.jpg,people_walking,a man walking down a street in a city,a detailed description of a man walking down a narrow street
1015,img_01015.jpg,people_walking,a person walking down the street in front of a building,a detailed description of a person walking in a parking
1016,img_01016.jpg,people_walking,a person walking down a street in the middle of a city,"a detailed description of the game ' s main character, person, in a scene from the last episode of the walking dead"
1017,img_01017.jpg,people_walking,a man walking down a street in a small village,a detailed description of a backpacker walking down a narrow street
1018,img_01018.jpg,people_walking,a black and white photo of a sidewalk with trees,a detailed description of the street in front of my house
1019,img_01019.jpg,people_walking,a man walking down a dirt road with trees in the background,a detailed description of a person walking down a dirt road
1020,img_01020.jpg,people_walking,a person walking down the street at night,a detailed description of a person walking down the street
1021,img_01021.jpg,people_walking,a black and white photo of a person walking in a park,a detailed description of a black and white photograph of a man in a park
1022,img_01022.jpg,people_walking,a person walking down a street with graffiti on it,a detailed description of cuba ' s history is displayed on a wall in havana
1023,img_01023.jpg,people_walking,a black and white photo of people walking down the street,a detailed description of london ' s streets
1024,img_01024.jpg,people_walking,a man walking down the street in front of a building,a detailed description of a man walking down a street
1025,img_01025.jpg,people_walking,a man walking down a cobbed street in a small town,"a detailed description of the streets of the old city of baku, azerbaijan"
1026,img_01026.jpg,people_walking,a black and white photo of a person walking down a street,"a detailed description of the streets of tokyo, japan in black and white"
1027,img_01027.jpg,people_walking,a person walking down a path in a park,a detailed description of a person walking down a path in a park
1028,img_01028.jpg,people_walking,a person walking down a narrow street in an old city,a detailed description of a street in the old city of jerusalem
1029,img_01029.jpg,people_walking,a person walking down a sidewalk in a city,a detailed description of the shadow of the trees on the sidewalk
1030,img_01030.jpg,people_walking,a man walking down a path in a park,a detailed description of person ' s garden
1031,img_01031.jpg,people_walking,a man walking down a street next to a tree,a detailed description of a man walking down the street
1032,img_01032.jpg,people_walking,a person walking down a street in a city,a detailed description of a person walking down a street
1033,img_01033.jpg,people_walking,a man walking down a sidewalk next to a blue wall,a detailed description of the best places to visit in south korea
1034,img_01034.jpg,people_walking,a train track in the middle of a city,"a detailed description of the railway system in mumbai, india"
1035,img_01035.jpg,people_walking,a man walking down a snow covered sidewalk,a detailed description of the snow in central park
1036,img_01036.jpg,people_walking,a person walking down a street next to a tree,a detailed description of a person walking down a street
1037,img_01037.jpg,people_walking,a man walking down the street in front of a building,a detailed description of a street scene
1038,img_01038.jpg,people_walking,a woman is seen behind a blue tar tar tar tar tar tar tar tar tar tar tar tar tar,a detailed description of migrants in greece has been issued by the european union
1039,img_01039.jpg,people_walking,the building is made of stone,a detailed description of a building
1040,img_01040.jpg,people_walking,a man in a suit walking down a street,a detailed description of a man walking down a street
1041,img_01041.jpg,people_walking,a person walking down a path in the fog,a detailed description of a person walking down a path in the fog
1042,img_01042.jpg,people_walking,a person walking down a street covered in snow,"a detailed description of a person walking down a street in the middle of beijing, china"
1043,img_01043.jpg,people_walking,a man walking down the street in a small town,a detailed description of the best things to do in lisbon
1044,img_01044.jpg,people_walking,a man walking past a building with shuttered windows,a detailed description of a building
1045,img_01045.jpg,people_walking,a person walking down a street at sunset,a detailed description of a person walking down a street at sunset
1046,img_01046.jpg,people_walking,a woman walking down the street in a city,a detailed description of a woman walking down a city street
1047,img_01047.jpg,people_walking,a woman walking across a crosswalk in a city,a detailed description of how to wear a grey coat
1048,img_01048.jpg,people_walking,a woman in a red coat and hat walking down the street,a detailed description of how to wear a burgundy hoodie
1049,img_01049.jpg,people_walking,a woman walking down the street while holding a cell,a detailed description of a woman walking down a city street
1050,img_01050.jpg,people_walking,a woman walking down the street in a black dress,a detailed description of a woman walking down the street
1051,img_01051.jpg,people_walking,a woman walking down a street in a city,a detailed description of a man walking down the street
1052,img_01052.jpg,people_walking,a woman walking down a sidewalk with an umbrella,a detailed description of a woman walking down a city street
1053,img_01053.jpg,people_walking,a woman walking down the street carrying a black bag,a detailed description of the best tote bags for work
1054,img_01054.jpg,people_walking,a woman walking down the street in a beige jacket and black pants,a detailed description of the best street style looks from paris fashion week
1055,img_01055.jpg,people_walking,a woman walking down the street in front of a house,a detailed description of a woman walking down the street
1056,img_01056.jpg,people_walking,a woman walking down the street with a cup of coffee,a detailed description of how to wear a navy blaze
1057,img_01057.jpg,people_walking,a woman in a black dress and pink scarf,a detailed description of a woman walking down a street
1058,img_01058.jpg,people_walking,a woman crossing the street in front of a building,a detailed description of a woman crossing the street
1059,img_01059.jpg,people_walking,a woman in a yellow shirt is standing on the street,a detailed description of a woman in a yellow shirt standing on the street
1060,img_01060.jpg,people_walking,a woman walking down the street in the snow,a detailed description of how to wear thigh high boots in winter
1061,img_01061.jpg,people_walking,a woman walking down the street in paris,a detailed description of the best things to do in paris
1062,img_01062.jpg,people_walking,a black and white photo of a woman walking down the street,a detailed description of a woman walking down the street
1063,img_01063.jpg,people_walking,a woman in a red dress is crossing the street,a detailed description of a woman in a red dress
1064,img_01064.jpg,people_walking,a woman walking down the street with a cup of coffee,a detailed description of how to wear knee high boots
1065,img_01065.jpg,people_walking,a man walking across a crosswalk in a city,a detailed description of a person crossing the street
1066,img_01066.jpg,people_walking,a woman walking down the street with her cell,a detailed description of the best black women in the world
1067,img_01067.jpg,people_walking,a woman walking down the street carrying a bag,a detailed description of a woman walking down the street
1068,img_01068.jpg,people_walking,a woman standing in the middle of a cobb road,"a detailed description of the streets of oslo, norway"
1069,img_01069.jpg,people_walking,a woman standing on the side of the road,a detailed description of a woman walking down the street
1070,img_01070.jpg,people_walking,a woman standing on a sidewalk in a city,a detailed description of how to wear a trench coat
1071,img_01071.jpg,people_walking,a woman walking down the street in front of a store,a detailed description of the best shopping malls in europe
1072,img_01072.jpg,people_walking,a person walking across a street holding a bag,a detailed description of a person walking down a street
1073,img_01073.jpg,people_walking,a woman walking down a walkway in the city,a detailed description of a woman walking down a sidewalk
1074,img_01074.jpg,people_walking,a woman walking down the street carrying a shopping bag,a detailed description of a woman walking down the street
1075,img_01075.jpg,people_walking,a woman walking down the street at sunset,a detailed description of a woman walking down a street at sunset
1076,img_01076.jpg,people_walking,a woman walking down a sidewalk in a city,"a detailed description of the best places to visit in toronto, canada"
1077,img_01077.jpg,people_walking,"a woman walking down the street in lisbon, portugal","a detailed description of a woman walking down a street in lisbon, portugal"
1078,img_01078.jpg,people_walking,a woman walking down the street in front of a brick building,a detailed description of a woman walking down the street
1079,img_01079.jpg,people_walking,a woman walking in front of a stone wall,a detailed description of a woman walking in front of a stone wall
1080,img_01080.jpg,people_walking,a woman crossing the street in front of a building,a detailed description of tokyo ' s famous buildings
1081,img_01081.jpg,people_walking,a woman in a black coat is walking down the street,a detailed description of a woman in a black coat walking down a street
1082,img_01082.jpg,people_walking,a person walking down a street in a city,a detailed description of a person walking down a street
1083,img_01083.jpg,people_walking,a woman walking down the sidewalk in a city,a detailed description of a woman walking down a sidewalk
1084,img_01084.jpg,people_walking,a woman walking down the street in front of a building,a detailed description of a woman walking down a street
1085,img_01085.jpg,people_walking,a woman walking down the street in front of a building,a detailed description of san ' s best bike tours
1086,img_01086.jpg,people_walking,a woman walking down the street in front of a building,a detailed description of how to wear a yellow raincoat
1087,img_01087.jpg,people_walking,a woman walking down the street in front of a building,a detailed description of a woman walking in front of a building
1088,img_01088.jpg,people_walking,a woman crossing a street in a city,a detailed description of a woman crossing the street
1089,img_01089.jpg,people_walking,a woman walking across a zebra crossing on a street,a detailed description of the abbey abbey abbey abbey abbey abbey abbey abbey abbey abbey abbey abbey abbey abbey abbey abbey
1090,img_01090.jpg,people_walking,a woman in a green coat leaning against a brick wall,a detailed description of how to wear a trench coat
1091,img_01091.jpg,people_walking,a woman standing in front of a large window,a detailed description of the best women ' s winter coats
1092,img_01092.jpg,people_walking,a woman walking down a street with a pink jacket on,a detailed description of a woman walking down the street
1093,img_01093.jpg,people_walking,a woman walking down the street in a trench coat,a detailed description of how to wear a trench coat
1094,img_01094.jpg,people_walking,white lines on the road,a detailed description of the crosswalk
1095,img_01095.jpg,people_walking,a woman walking down a sidewalk in a city,a detailed description of a woman walking down the street
1096,img_01096.jpg,people_walking,a woman walking down the stairs of a building,a detailed description of a person walking on a sidewalk
1097,img_01097.jpg,people_walking,a woman standing on the side of a road,a detailed description of a woman walking down the street
1098,img_01098.jpg,people_walking,a woman walking down the street,a detailed description of a woman walking down the street
1099,img_01099.jpg,people_walking,a woman walking down the street in front of a large building,a detailed description of the best things to do in melbourne
1100,img_01100.jpg,people_walking,a woman walking down the street holding a cup of coffee,a detailed description of the best coffee shops in nyc
1101,img_01101.jpg,people_walking,black and white photo of a woman walking down the street,a detailed description of the city of london
1102,img_01102.jpg,people_walking,a woman walking down the street carrying shopping bags,a detailed description of how to wear a scarf in winter
1103,img_01103.jpg,people_walking,a woman walking down the street using her phone,a detailed description of a woman walking down the street
1104,img_01104.jpg,people_walking,a man walking across a crosswalk in a city,a detailed description of a person walking across a street
1105,img_01105.jpg,people_walking,a woman walking down the street wearing a denim jacket and white skirt,a detailed description of how to wear a denim jacket
1106,img_01106.jpg,people_walking,a woman walking down a narrow street,"a detailed description of the alleys and alleys in the old quarter of hanoi, vietnam"
1107,img_01107.jpg,people_walking,a woman walking down the street,a detailed description of a person walking down the street
1108,img_01108.jpg,people_walking,a woman walking down the street,a detailed description of how to wear a denim jacket
1109,img_01109.jpg,people_walking,a woman walking across a crosswalk in a city,a detailed description of a person crossing the street
1110,img_01110.jpg,people_walking,a woman walking down the street in a city,"a detailed description of the best places to visit in nyc, including the best places to visit in nyc, the best places to visit in nyc"
1111,img_01111.jpg,people_walking,a woman walking down the street in a city,a detailed description of a woman walking down a street
1112,img_01112.jpg,people_walking,"a woman crossing the street in stockholm, sweden",a detailed description of the best places to visit in stockholm
1113,img_01113.jpg,people_walking,a woman walking down the street in front of a red building,a detailed description of how to wear white jeans in winter
1114,img_01114.jpg,people_walking,a woman walking down the sidewalk in a black sports bra top and black leggings,a detailed description of the best running shoes for women
1115,img_01115.jpg,people_walking,a black and white photo of a person walking down a street,a detailed description of a photograph of a woman walking down a street
1116,img_01116.jpg,people_walking,a woman walking down the street,a detailed description of a woman walking down the street
1117,img_01117.jpg,people_walking,a woman walking down the street while holding a coffee,a detailed description of the best street style in london
1118,img_01118.jpg,people_walking,a woman walking down a sidewalk in a city,a detailed description of a woman walking down the street
1119,img_01119.jpg,people_walking,a woman walking down the street in front of a building,a detailed description of a woman walking down the street
1120,img_01120.jpg,people_walking,a woman walking down the street wearing a camel coat and black pants,a detailed description of how to wear a camel coat
1121,img_01121.jpg,people_walking,a woman walking down a street in a city,a detailed description of a woman walking down the street
1122,img_01122.jpg,people_walking,a woman standing in front of a white box,a detailed description of street art in paris
1123,img_01123.jpg,people_walking,a woman walking down a street in a city,a detailed description of a person walking down a street
1124,img_01124.jpg,people_walking,a woman in a black dress walking down a street,a detailed description of a woman walking down a street
1125,img_01125.jpg,people_walking,a woman in a red dress is crossing the street,a detailed description of a woman in a red dress
1126,img_01126.jpg,people_walking,a woman walking down a street in a small town,a detailed description of a woman walking down a street in a small town
1127,img_01127.jpg,people_walking,"a woman in a black leather jacket, white shirt and red bag walking down the street",a detailed description of the best online shopping sites for women
1128,img_01128.jpg,people_walking,a woman walking in front of a red building,a detailed description of a person walking in front of a building
1129,img_01129.jpg,people_walking,a woman walking across a bridge in front of a city skyline,"a detailed description of the best things to do in melbourne, including the best things to do in melbourne, the best things to do in melbourne"
1130,img_01130.jpg,people_walking,a woman walking in front of a building,a detailed description of the building ' s history is on display in the museum ' s entrance
1131,img_01131.jpg,people_walking,a woman walking down the street carrying a bag,a detailed description of the best street style in the world
1132,img_01132.jpg,people_walking,a woman crossing the street,a detailed description of buildings in the background
1133,img_01133.jpg,people_walking,a woman standing in the middle of a street,a detailed description of the best street style in singapore
1134,img_01134.jpg,people_walking,a woman walking down the street in front of a church,"a detailed description of the best things to do in st maartet, mauritius"
1135,img_01135.jpg,people_walking,a woman in a white shirt and green pants walking down the street,a detailed description of how to wear olive green pants
1136,img_01136.jpg,people_walking,a woman in a red dress is crossing the street,a detailed description of a woman crossing the street
1137,img_01137.jpg,people_walking,a woman walking down the street in the fall,a detailed description of how to wear a trench coat
1138,img_01138.jpg,people_walking,an old woman walking her dog down the street,"a detailed description of a woman walking her dog in the streets of valle, valle, italy"
1139,img_01139.jpg,people_walking,a woman in a gray coat and black pants walking down the street,a detailed description of the best workwear for women
1140,img_01140.jpg,people_walking,a woman in a white dress and straw hat walking down the street,a detailed description of how to wear a white dress
1141,img_01141.jpg,people_walking,a woman walking down a sidewalk next to a brick wall,a detailed description of how to wear a denim jacket
1142,img_01142.jpg,people_walking,a woman walking down a sidewalk next to a bus stop,a detailed description of brisbane ' s most pedestrian infrastructure
1143,img_01143.jpg,people_walking,a woman in a black coat walking down a street,a detailed description of a woman walking down the street
1144,img_01144.jpg,people_walking,a woman walking across a crosswalk,a detailed description of the coat
1145,img_01145.jpg,people_walking,a woman in an orange dress is walking down the street,a detailed description of the best ways to wear an orange dress
1146,img_01146.jpg,people_walking,a woman is walking down a wooden walkway,a detailed description of the best things to do in briney
1147,img_01147.jpg,people_walking,a man standing in front of a wall covered in colorful squares,a detailed description of the art of pac paco
1148,img_01148.jpg,people_walking,a woman walking in front of a glass building,"a detailed description of the best street style in the world street style outfits, street style, street style, fashion outfits, fashion outfits, fashion"
1149,img_01149.jpg,people_walking,a woman in a black coat walking down the street,a detailed description of a woman walking in the rain
1150,img_01150.jpg,people_walking,a woman standing on the stairs of a building,a detailed description of how to wear a camel coat
1151,img_01151.jpg,people_walking,a woman walking across a crosswalk in a city,a detailed description of a woman crossing the street
1152,img_01152.jpg,people_walking,a woman walking down a sidewalk in a city,a detailed description of a woman walking down a sidewalk
1153,img_01153.jpg,people_walking,a man walking in front of a building,a detailed description of a building
1154,img_01154.jpg,people_walking,a woman walking down the street in a city,"a detailed description of the streets of copenhagen, denmark"
1155,img_01155.jpg,people_walking,a little girl walking down a cobb road,a detailed description of the best street style in europe
1156,img_01156.jpg,people_walking,a woman walking her dog down the street,a detailed description of a woman walking her dog
1157,img_01157.jpg,people_walking,a woman walking down a narrow street in paris,a detailed description of a woman walking down a street
1158,img_01158.jpg,people_walking,a woman walking down the street in a city,a detailed description of a woman walking down the street
